COST CARR;D1;D1 TITLE;Product Stream;SU;SU TITLE;KU;KU TITLE;KU STATUS;RESP DEPT;PSSNO;PSS NAME;ART no;ART name;CMNO;CM NAME;FGRP;FGRP NAME;POS;PARTNO;PARTNO SUFF;PART NAME;DONOR;SYS PARTS/ CAR;Product Module
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280305;Installation ;DECID ;92410;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;1;T5 FWD AUT GER Momentum 5;5220;BRAKE LINE ;10;30622554;000 ;RETAINER BRAKE 5,2 ;MBOM ;1.0;Friction Braking 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280305;Installation ;DECID ;92410;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;1;T5 FWD AUT GER Momentum 5;5220;BRAKE LINE ;10;30622553;000 ;RETAINER BRAKE 5 ;MBOM ;2.0;Friction Braking 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280361;Seatbelt ;DECID ;93450;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;1;T5 FWD AUT GER Momentum 5;8842;SEAT BELT,REAR ;76;30622544;000 ;SIX POINT SOCKET SCREW M1;MBOM ;1.0;Belts and Airbags 
SPAG2 ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280337;Seat structures ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;1;T5 FWD AUT GER Momentum 5;8520;FRONT SEAT ;292;30622539;000 ;SIX POINT SOCKET SCREW M1;MBOM ;4.0;Seats 
SPAG2 ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280337;Seat structures ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;1;T5 FWD AUT GER Momentum 5;8520;FRONT SEAT ;291;30622539;000 ;SIX POINT SOCKET SCREW M1;MBOM ;4.0;Seats 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292271;CORE SYSTEM COMPONENTS ;292340;Core system components ;DECID ;94200;590;ART CORE SYSTEM COMPONENTS ;590;CORE SYSTEM COMPONENTS ;1;T5 FWD AUT GER Momentum 5;3725;;50;30622536;000 ;SIX POINT SOCKET SCREW M5;MBOM ;4.0;Computing Infrastructure 
SPAG2 ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292267;CORE SYSTEM PLATFORM ;280721;Core system platform ;DECID ;94300;500;ART CORE SYSTEM PLATFORM ;500;CORE SYSTEM PLATFORM ;1;T5 FWD AUT GER Momentum 5;3683;;10;30622536;000 ;SIX POINT SOCKET SCREW M5;MBOM ;3.0;Computing Infrastructure 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280338;Front seat ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;1;T5 FWD AUT GER Momentum 5;8520;FRONT SEAT ;192;30622533;000 ;SIX POINT SOCKET SCREW M5;MBOM ;7.0;Seats 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280338;Front seat ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;1;T5 FWD AUT GER Momentum 5;8520;FRONT SEAT ;191;30622533;000 ;SIX POINT SOCKET SCREW M5;MBOM ;7.0;Seats 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280339;Rear seat ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;1;T5 FWD AUT GER Momentum 5;8530;REAR SEAT ;193;30622524;000 ;SIX POINT SOCKET SCREW M5;MBOM ;1.0;Seats 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280339;Rear seat ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;1;T5 FWD AUT GER Momentum 5;8530;REAR SEAT ;15;30622524;000 ;SIX POINT SOCKET SCREW M5;MBOM ;4.0;Seats 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280338;Front seat ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;1;T5 FWD AUT GER Momentum 5;8520;FRONT SEAT ;192;30622524;000 ;SIX POINT SOCKET SCREW M5;MBOM ;2.0;Seats 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280338;Front seat ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;1;T5 FWD AUT GER Momentum 5;8520;FRONT SEAT ;191;30622524;000 ;SIX POINT SOCKET SCREW M5;MBOM ;2.0;Seats 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292282;INTERIOR TRIM & SYSTEMS ;280331;Interior rear trim & systems ;DECID ;93620;660;ART INTERIOR TRIM & SYSTEMS ;660;INTERIOR TRIM AND SYSTEMS ;1;T5 FWD AUT GER Momentum 5;8553;CLOTHING,STOWAGE COM;140;1379804;000 ;PLASTIC NUT ST4,8 ;MBOM ;4.0;Interior Trim 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292282;INTERIOR TRIM & SYSTEMS ;280331;Interior rear trim & systems ;DECID ;93620;660;ART INTERIOR TRIM & SYSTEMS ;660;INTERIOR TRIM AND SYSTEMS ;1;T5 FWD AUT GER Momentum 5;8553;CLOTHING,STOWAGE COM;57;1379804;000 ;PLASTIC NUT ST4,8 ;MBOM ;2.0;
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292282;INTERIOR TRIM & SYSTEMS ;280332;Compartment trim & roof systems ;DECID ;93630;660;ART INTERIOR TRIM & SYSTEMS ;660;INTERIOR TRIM AND SYSTEMS ;1;T5 FWD AUT GER Momentum 5;8512;UPHOLSTERY PANEL,SID;50;1379804;000 ;PLASTIC NUT ST4,8 ;MBOM ;2.0;Interior Trim 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;307272;Labels ;DECID ;92750;720;Exterior Front and Rear ;760;PAINTED BODY ;1;T5 FWD AUT GER Momentum 5;8970;PLATES ;310;1320470;000 ;DECAL PROTECTIVE FOIL ;MBOM ;1.0;Paint & Surface Treatment 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;307280;Roof system ;DECID ;92640;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8413;RAILS ;10;999531;000 ;SEMS LOCK NUT M6*7,8 ;MBOM ;8.0;Doors, Glass and Roof 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280338;Front seat ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;2;P8 US Inscription 7 seats;8520;FRONT SEAT ;192;999495;000 ;PLASTIC RIVET 5,2*9,3 ;MBOM ;4.0;Seats 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280338;Front seat ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;2;P8 US Inscription 7 seats;8520;FRONT SEAT ;191;999495;000 ;PLASTIC RIVET 5,2*9,3 ;MBOM ;4.0;Seats 
SPAG2 ;292247;SAFE VEHICLE AUTOMATION ;SAFE VEHICLE AUTOMATION ;292261;PROTECTIVE SAFETY ;280117;Protective safety ;DECID ;96200;410;ART PROTECTIVE SAFETY ;410;PROTECTIVE SAFETY ;2;P8 US Inscription 7 seats;8862;SENSOR ;121;999404;000 ;SIX POINT SOCKET SCREW PF;MBOM ;2.0;Crash Control 
SPAG2 ;292247;SAFE VEHICLE AUTOMATION ;SAFE VEHICLE AUTOMATION ;292261;PROTECTIVE SAFETY ;280117;Protective safety ;DECID ;96200;410;ART PROTECTIVE SAFETY ;410;PROTECTIVE SAFETY ;2;P8 US Inscription 7 seats;8862;SENSOR ;111;999404;000 ;SIX POINT SOCKET SCREW PF;MBOM ;2.0;Crash Control 
V536X ;292249;CONNECTED EXPERIENCE ;CONNECTED EXPERIENCE ;333775;HW & MECHATRONICS ;333776;HW & Mechatronics ;DECID ;95600;450;ART HW & MECHATRONICS ;430;INFOTAINMENT PLATFORM ;2;P8 US Inscription 7 seats;3956;AUDIO SYSTEM ;53;999404;000 ;SIX POINT SOCKET SCREW PF;MBOM ;4.0;HMI Mechatronics 
V536X ;292249;CONNECTED EXPERIENCE ;CONNECTED EXPERIENCE ;333775;HW & MECHATRONICS ;333776;HW & Mechatronics ;DECID ;95600;450;ART HW & MECHATRONICS ;430;INFOTAINMENT PLATFORM ;2;P8 US Inscription 7 seats;3956;AUDIO SYSTEM ;52;999404;000 ;SIX POINT SOCKET SCREW PF;MBOM ;4.0;HMI Mechatronics 
V536X ;292249;CONNECTED EXPERIENCE ;CONNECTED EXPERIENCE ;333775;HW & MECHATRONICS ;333776;HW & Mechatronics ;DECID ;95600;450;ART HW & MECHATRONICS ;430;INFOTAINMENT PLATFORM ;2;P8 US Inscription 7 seats;3956;AUDIO SYSTEM ;51;999404;000 ;SIX POINT SOCKET SCREW PF;MBOM ;4.0;Connectivity Mechatronics 
V536X ;292249;CONNECTED EXPERIENCE ;CONNECTED EXPERIENCE ;333775;HW & MECHATRONICS ;333776;HW & Mechatronics ;DECID ;95600;450;ART HW & MECHATRONICS ;430;INFOTAINMENT PLATFORM ;2;P8 US Inscription 7 seats;3956;AUDIO SYSTEM ;50;999404;000 ;SIX POINT SOCKET SCREW PF;MBOM ;4.0;HMI Mechatronics 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292271;CORE SYSTEM COMPONENTS ;292340;Core system components ;DECID ;94200;590;ART CORE SYSTEM COMPONENTS ;590;CORE SYSTEM COMPONENTS ;2;P8 US Inscription 7 seats;3100;BATTERY/MOUNTING PAR;53;999356;000 ;FLANGE NUT M8*8 ;MBOM ;1.0;Low and Mid Voltage Energy 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292271;CORE SYSTEM COMPONENTS ;292340;Core system components ;DECID ;94200;590;ART CORE SYSTEM COMPONENTS ;590;CORE SYSTEM COMPONENTS ;2;P8 US Inscription 7 seats;3100;BATTERY/MOUNTING PAR;50;999356;000 ;FLANGE NUT M8*8 ;MBOM ;1.0;Low and Mid Voltage Energy 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;265493;Additional heaters SPAG2 ;DECID ;92320;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8760;AUXILIARY HEATER ;40;999351;000 ;FLANGE SCREW M6*20 ;MBOM ;1.0;Refrigerant and Heater 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186833;Enginge harness ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3730;CABLE SYSTEM,FRONT ;34;999351;000 ;FLANGE SCREW M6*20 ;MBOM ;8.0;
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280305;Installation ;DECID ;92410;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;2;P8 US Inscription 7 seats;5220;BRAKE LINE ;21;999290;000 ;RETAINER ;MBOM ;2.0;Friction Braking 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280305;Installation ;DECID ;92410;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;2;P8 US Inscription 7 seats;5220;BRAKE LINE ;11;999290;000 ;RETAINER ;MBOM ;2.0;Friction Braking 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186838;Main & redundant battery cables ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3760;CABLE SYSTEM,REAR ;175;999235;000 ;FLANGE SCREW M8*16 ;MBOM ;1.0;Electrical Distribution 
SPAG2 ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;280126;UB & Power pack harness & HV harness ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3760;CABLE SYSTEM,REAR ;180;999233;000 ;FLANGE SCREW M6*20 ;MBOM ;2.0;Electrical Distribution 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186838;Main & redundant battery cables ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3760;CABLE SYSTEM,REAR ;175;999233;000 ;FLANGE SCREW M6*20 ;MBOM ;6.0;Electrical Distribution 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186833;Enginge harness ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3730;CABLE SYSTEM,FRONT ;34;999233;000 ;FLANGE SCREW M6*20 ;MBOM ;4.0;
SPAG2 ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;280126;UB & Power pack harness & HV harness ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3730;CABLE SYSTEM,FRONT ;21;999233;000 ;FLANGE SCREW M6*20 ;MBOM ;4.0;Electrical Distribution 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;292357;Door control, locking & alarm ;DECID ;92600;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;3662;THEFT PROTECTION ;20;999233;000 ;FLANGE SCREW M6*20 ;MBOM ;1.0;Doors, Glass and Roof 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292271;CORE SYSTEM COMPONENTS ;292340;Core system components ;DECID ;94200;590;ART CORE SYSTEM COMPONENTS ;590;CORE SYSTEM COMPONENTS ;2;P8 US Inscription 7 seats;3725;;50;999187;000 ;SEMS SCREW M6*35 ;MBOM ;1.0;Computing Infrastructure 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;30;999187;000 ;SEMS SCREW M6*35 ;MBOM ;2.0;Thermal Exchange & Distribution 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280339;Rear seat ;DECID ;93400;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;2;P8 US Inscription 7 seats;8530;REAR SEAT ;401;999185;000 ;SEMS SCREW M10*35 ;MBOM ;6.0;Seats 
SPAG2 ;303991;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;303992;BATTERY STRUCTURAL HARDWARE ;325000;Battery structural hardware ;CANCE ;30770;840;ART BATTERY STRUCTURAL HARDWARE ;840;BATTERY STRUCTURAL HARDWARE ;2;P8 US Inscription 7 seats;3113;HV BATTERY ;46;999185;000 ;SEMS SCREW M10*35 ;MBOM ;4.0;High Voltage Storage 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;307274;Hood and fender systems ;DECID ;93520;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8213;BONNET LOCK ;35;999140;000 ;RETAINER 7X5,8 ;MBOM ;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280361;Seatbelt ;DECID ;93450;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;2;P8 US Inscription 7 seats;8842;SEAT BELT,REAR ;100;999127;000 ;FLANGE NUT M10*10 ;MBOM ;2.0;Belts and Airbags 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280361;Seatbelt ;DECID ;93450;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;2;P8 US Inscription 7 seats;8842;SEAT BELT,REAR ;76;999127;000 ;FLANGE NUT M10*10 ;MBOM ;1.0;Belts and Airbags 
SPAG2 ;303991;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;303992;BATTERY STRUCTURAL HARDWARE ;325000;Battery structural hardware ;CANCE ;30770;840;ART BATTERY STRUCTURAL HARDWARE ;840;BATTERY STRUCTURAL HARDWARE ;2;P8 US Inscription 7 seats;3113;HV BATTERY ;46;999065;000 ;SEMS SCREW M8*25 ;MBOM ;14.0;High Voltage Storage 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280391;Rear bumper and aero ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8612;BUMPER,REAR ;10;998171;000 ;SEMS SCREW M6*20 ;MBOM ;4.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280395;Front bumper and aero ;DECID ;93510;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8611;BUMPER,FRONT ;55;998164;000 ;SIX POINT SOCKET SCREW PF;MBOM ;2.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;307274;Hood and fender systems ;DECID ;93520;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8240;FRONT SECTION ;10;998121;000 ;SEMS SCREW M8*30 ;MBOM ;6.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;307279;Sensor cleaning ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;2;P8 US Inscription 7 seats;3691;;10;989103;000 ;RETAINER 21,5 ;MBOM ;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;307278;Washer ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;2;P8 US Inscription 7 seats;3634;WASHER ;40;989103;000 ;RETAINER 21,5 ;MBOM ;1.0;Visibility & Cleaning 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;50;989103;000 ;RETAINER 21,5 ;MBOM ;1.0;Thermal Exchange & Distribution 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280310;Front Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;2;P8 US Inscription 7 seats;7611;SHOCK ABSORBER ;40;988920;000 ;FLANGE SCREW M10*60 ;MBOM ;2.0;Body Control 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186836;EDS Components ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3730;CABLE SYSTEM,FRONT ;15;988896;000 ;FLANGE SCREW M6*40 ;MBOM ;2.0;Electrical Distribution 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;265491;Air condition SPAG2 ;DECID ;92320;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8740;COOLING UNIT ;50;988894;000 ;FLANGE SCREW M6*25 ;MBOM ;1.0;Refrigerant and Heater 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186836;EDS Components ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3770;CABLE SYSTEM ;15;988894;000 ;FLANGE SCREW M6*25 ;MBOM ;1.0;Electrical Distribution 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186836;EDS Components ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3760;CABLE SYSTEM,REAR ;55;988894;000 ;FLANGE SCREW M6*25 ;MBOM ;3.0;Electrical Distribution 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280373;Door structure ;DECID ;92620;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;2;P8 US Inscription 7 seats;8310;SIDE DOOR ;10;988885;000 ;FLANGE SCREW M8*30 ;MBOM ;4.0;Doors, Glass and Roof 
SPAG2 ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280348;Cockpit metal structure ;DECID ;93320;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;2;P8 US Inscription 7 seats;8814;CROSSMEMBER ;201;988868;000 ;SEMS SCREW M6*25 ;MBOM ;4.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280370;Trunklid/tailgate ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8320;TRUNK LID ;20;988868;000 ;SEMS SCREW M6*25 ;MBOM ;4.0;Exterior Front & Rear 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280303;Modulation HW ;DECID ;92430;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;2;P8 US Inscription 7 seats;5930;BRAKE,ANTI LOCK ;20;988506;000 ;SIX POINT SOCKET SCREW M6;MBOM ;2.0;Friction Braking 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292290;CLIMATE ;265491;Air condition SPAG2 ;DECID ;92320;600;ART CLIMATE ;600;CLIMATE ;2;P8 US Inscription 7 seats;8740;COOLING UNIT ;13;988179;000 ;FLANGE SCREW M8*40 ;MBOM ;4.0;Refrigerant and Heater 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186838;Main & redundant battery cables ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;2;P8 US Inscription 7 seats;3760;CABLE SYSTEM,REAR ;112;988075;000 ;RETAINER 13-14 + 13-14 MM;MBOM ;3.0;Electrical Distribution 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280382;Rear floor ;DECID ;92730;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8113;FLOOR,REAR ;420;988041;000 ;SELF-PIERCING RIVET 5,3*5;MBOM ;182.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8111;FLOOR,FRONT ;220;988041;000 ;SELF-PIERCING RIVET 5,3*5;MBOM ;52.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;2;P8 US Inscription 7 seats;6500;REAR WHEEL SUSPENSIO;85;987885;000 ;FLANGE LOCK NUT M12*16,1 ;MBOM ;2.0;Body Control 
MEP2P ;292253;ELECTRIC PROPULSION ;ELECTRIC PROPULSION ;292300;THERMAL MANAGEMENT ;302178;Cooling system V536 ;DECID ;97400;830;ART THERMAL MANAGEMENT ;830;THERMAL MANAGEMENT ;2;P8 US Inscription 7 seats;2681;;30;987794;000 ;SEMS SCREW M6*20 ;MBOM ;4.0;Thermal Exchange & Distribution 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292281;SEATS AND SAFETY ;280362;Airbag & steering wheel ;DECID ;93440;650;ART SEATS & SAFETY ;650;SEATS AND SAFETY ;2;P8 US Inscription 7 seats;6411;STEERING WHEEL ;151;987490;000 ;SEMS SCREW M10*25 ;MBOM ;1.0;Belts and Airbags 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;307274;Hood and fender systems ;DECID ;93520;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8210;BONNET ;20;986853;000 ;SEMS NUT M8*10,2 ;MBOM ;4.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;280370;Trunklid/tailgate ;DECID ;93550;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;2;P8 US Inscription 7 seats;8320;TRUNK LID ;10;986767;000 ;RIVET NUT M6*14,5 ;MBOM ;8.0;Exterior Front & Rear 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280378;Body side outer ;DECID ;92740;760;ART PAINTED BODY ;760;PAINTED BODY ;2;P8 US Inscription 7 seats;8137;BODY SIDE,OUTER ;20;986767;000 ;RIVET NUT M6*14,5 ;MBOM ;4.0;Body Structure 
